지점,지점명,일시,기온(°C),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),지면온도(°C)
119,수원,2019-05-01 13:00,19.8,4.5,51,3.27,0,28.5
119,수원,2019-05-01 14:00,20.5,4.4,51,3.17,0,28.5
119,수원,2019-05-01 15:00,20.6,4.1,52,2.82,0,27
119,수원,2019-05-01 16:00,19.8,3.1,56,2.29,0,24.7
119,수원,2019-05-01 17:00,18.8,3.7,58,1.62,0,21.8
119,수원,2019-05-01 18:00,16.6,3.9,60,0.94,0,18.3
119,수원,2019-05-01 19:00,15.2,2.8,63,0.31,1,15.8
119,수원,2019-05-01 20:00,14.3,1.7,68,0.01,0,14.2
119,수원,2019-05-01 21:00,12.6,0.7,77,,0,13.2
119,수원,2019-05-01 22:00,11.9,0.6,81,,0,12.2
119,수원,2019-05-01 23:00,11.6,0.8,83,,0,11.4
119,수원,2019-05-02 0:00,10.6,0.3,87,,0,10.7
119,수원,2019-05-02 1:00,10.2,0.8,87,,0,10
119,수원,2019-05-02 2:00,9.1,0.3,94,,0,9.4
119,수원,2019-05-02 3:00,8.3,0.5,97,,0,8.9
119,수원,2019-05-02 4:00,8.2,0.6,95,,0,8.5
119,수원,2019-05-02 5:00,7.4,0.3,96,,0,8
119,수원,2019-05-02 6:00,7.6,0.6,99,0.01,0,7.8
119,수원,2019-05-02 7:00,10.4,1.4,84,0.34,0,9.1
119,수원,2019-05-02 8:00,13,1.1,75,1.03,0,15.3
119,수원,2019-05-02 9:00,15.6,1.7,57,1.77,0,19.7
119,수원,2019-05-02 10:00,19.5,1.8,39,2.41,0,24.1
119,수원,2019-05-02 11:00,21.4,2.6,27,2.96,0,27.8
119,수원,2019-05-02 12:00,22.3,2.2,24,3.29,0,30
119,수원,2019-05-02 13:00,22.9,1.6,21,3.41,0,31.2
119,수원,2019-05-02 14:00,24.7,2.8,19,3.34,0,31.3
119,수원,2019-05-02 15:00,24,4.7,25,3,0,28.9
119,수원,2019-05-02 16:00,23.4,3.8,26,2.47,0,26.6
119,수원,2019-05-02 17:00,21,4.3,29,1.82,0,23.1
119,수원,2019-05-02 18:00,18.4,2.8,34,1.07,0,18.8
119,수원,2019-05-02 19:00,16.5,1.9,33,0.36,0,16.1
119,수원,2019-05-02 20:00,15.5,1.9,32,0,0,14
119,수원,2019-05-02 21:00,13.3,0.5,42,,0,12.7
119,수원,2019-05-02 22:00,12.1,0.3,53,,4,11.7
119,수원,2019-05-02 23:00,12.4,1.3,49,,0,10.9
119,수원,2019-05-03 0:00,10.8,0,63,,0,10.3
119,수원,2019-05-03 1:00,10.1,1,66,,0,9.7
119,수원,2019-05-03 2:00,8.8,0.1,74,,0,9.2
119,수원,2019-05-03 3:00,8.4,0.3,78,,0,8.7
119,수원,2019-05-03 4:00,8.1,0.2,80,,0,8.3
119,수원,2019-05-03 5:00,7.5,0,84,,0,8
119,수원,2019-05-03 6:00,7.7,0.1,86,0.01,0,7.8
119,수원,2019-05-03 7:00,11.8,0.2,68,0.34,0,9.2
119,수원,2019-05-03 8:00,15.3,0.5,49,1.01,0,15.5
119,수원,2019-05-03 9:00,17,1.7,39,1.77,0,19.9
119,수원,2019-05-03 10:00,18.8,2.7,34,2.43,0,24.4
119,수원,2019-05-03 11:00,21.2,2.2,30,2.93,0,28.1
119,수원,2019-05-03 12:00,23.6,2.1,25,3.25,0,31.2
119,수원,2019-05-03 13:00,25.6,2.2,26,3.32,0,32.6
119,수원,2019-05-03 14:00,26.9,3.1,25,3.17,0,32.1
119,수원,2019-05-03 15:00,25.4,3.8,27,2.81,0,30.3
119,수원,2019-05-03 16:00,24.4,3.8,24,2.33,0,27.6
119,수원,2019-05-03 17:00,23.5,2.2,30,1.68,0,24.4
119,수원,2019-05-03 18:00,21.1,3.1,35,0.94,0,20.6
119,수원,2019-05-03 19:00,18.7,3.3,38,0.3,0,17.6
119,수원,2019-05-03 20:00,16.5,1.6,54,0.01,0,15.7
119,수원,2019-05-03 21:00,15.1,1.4,57,,1,14.4
119,수원,2019-05-03 22:00,13.7,0.3,65,,6,13.5
119,수원,2019-05-03 23:00,13,0.8,71,,2,12.6
119,수원,2019-05-04 0:00,12,0.2,78,,1,12
119,수원,2019-05-04 1:00,12.2,0.9,78,,0,11.4
119,수원,2019-05-04 2:00,11,0,87,,3,10.8
119,수원,2019-05-04 3:00,10.3,0.2,91,,1,10.2
119,수원,2019-05-04 4:00,9.6,0.6,96,,1,9.8
119,수원,2019-05-04 5:00,9.7,1,94,,3,9.5
119,수원,2019-05-04 6:00,9.9,0.2,95,0.02,4,9.6
119,수원,2019-05-04 7:00,12.7,0.2,80,0.32,5,11.9
119,수원,2019-05-04 8:00,15.5,0.3,65,0.78,6,15.5
119,수원,2019-05-04 9:00,17,1.1,57,1.43,6,19.5
119,수원,2019-05-04 10:00,19.3,1.2,49,2.09,4,24.1
119,수원,2019-05-04 11:00,22.4,1.3,42,2.41,7,26.9
119,수원,2019-05-04 12:00,23.9,1.8,34,2.8,6,30.2
119,수원,2019-05-04 13:00,26.1,1.9,32,2.74,7,30.5
119,수원,2019-05-04 14:00,26,2.5,30,2.11,8,28.3
119,수원,2019-05-04 15:00,25.3,3.1,29,1.82,9,27.5
119,수원,2019-05-04 16:00,25.2,3.3,27,1.92,8,26.8
119,수원,2019-05-04 17:00,24.7,2.5,29,1.42,7,24.4
119,수원,2019-05-04 18:00,22.5,2.7,30,0.84,6,21
119,수원,2019-05-04 19:00,19.8,2,35,0.25,7,18.1
119,수원,2019-05-04 20:00,17.9,1.5,44,0,5,16.1
119,수원,2019-05-04 21:00,15.3,0.9,54,,7,14.8
119,수원,2019-05-04 22:00,14.7,0.8,59,,4,13.9
119,수원,2019-05-04 23:00,13.5,0.3,66,,4,13.2
119,수원,2019-05-05 0:00,13.4,0,74,,7,12.9
119,수원,2019-05-05 1:00,13.2,0.2,76,,6,12.5
119,수원,2019-05-05 2:00,12.8,0,79,,6,12.2
119,수원,2019-05-05 3:00,12.2,0.4,82,,9,11.8
119,수원,2019-05-05 4:00,11.5,0.7,88,,8,11.4
119,수원,2019-05-05 5:00,10.9,0,87,,7,10.8
119,수원,2019-05-05 6:00,10.7,0.1,89,0.01,7,10.5
119,수원,2019-05-05 7:00,13.4,0.2,81,0.26,6,12.2
119,수원,2019-05-05 8:00,16.4,0.1,64,0.68,7,15.6
119,수원,2019-05-05 9:00,18.6,0.9,50,1.44,7,19.8
119,수원,2019-05-05 10:00,21.4,0.9,39,2.3,4,25.9
119,수원,2019-05-05 11:00,23.8,1.4,33,2.91,6,30
119,수원,2019-05-05 12:00,26.4,2.9,26,3.13,6,33
119,수원,2019-05-05 13:00,27.2,3.8,20,3.3,3,34.1
119,수원,2019-05-05 14:00,26.4,5,17,3.26,0,33.5
119,수원,2019-05-05 15:00,26.3,3.7,16,2.95,1,32.1
119,수원,2019-05-05 16:00,24.3,5,16,2.44,2,28.9
119,수원,2019-05-05 17:00,23.5,3.5,18,1.69,4,25
119,수원,2019-05-05 18:00,21.4,2.8,26,0.94,6,21.2
119,수원,2019-05-05 19:00,18.1,1.9,37,0.29,5,18.4
119,수원,2019-05-05 20:00,15.6,0.4,45,0.03,3,16
119,수원,2019-05-05 21:00,15.6,1,50,,0,14.6
119,수원,2019-05-05 22:00,14.5,2.3,64,,1,13.9
119,수원,2019-05-05 23:00,13.7,1.9,75,,6,13.3
119,수원,2019-05-06 0:00,13.7,1.4,78,,7,13.6
119,수원,2019-05-06 1:00,14.2,3.1,68,,9,13.7
119,수원,2019-05-06 2:00,13.1,3.5,57,,8,13
119,수원,2019-05-06 3:00,11.5,3.7,52,,0,11.1
119,수원,2019-05-06 4:00,10.4,1.2,52,,0,10
119,수원,2019-05-06 5:00,10.5,1.6,48,,1,9.3
119,수원,2019-05-06 6:00,10.1,1.5,46,0.01,0,8.9
119,수원,2019-05-06 7:00,11.9,2.6,31,0.42,0,9.7
119,수원,2019-05-06 8:00,12.8,3.8,29,1.15,0,14.8
119,수원,2019-05-06 9:00,13.9,3.1,28,1.9,0,20.3
119,수원,2019-05-06 10:00,16,2.6,25,2.59,0,25.6
119,수원,2019-05-06 11:00,17.9,4.1,20,3.15,0,29.2
119,수원,2019-05-06 12:00,18.6,4.6,18,3.46,0,31.4
119,수원,2019-05-06 13:00,18.7,3.9,19,3.55,0,32.6
119,수원,2019-05-06 14:00,19.1,4.2,17,3.43,0,32.4
119,수원,2019-05-06 15:00,19.4,4.2,16,3.09,0,30.8
119,수원,2019-05-06 16:00,18.6,4.2,23,2.55,0,27.7
119,수원,2019-05-06 17:00,16.1,5.7,33,1.87,0,23
119,수원,2019-05-06 18:00,14.7,4.5,41,1.12,0,18.6
119,수원,2019-05-06 19:00,12.9,3.4,54,0.41,0,15.8
119,수원,2019-05-06 20:00,11.9,2.3,60,0.01,0,13.9
119,수원,2019-05-06 21:00,11.4,2,65,,0,12.8
119,수원,2019-05-06 22:00,11.1,1.6,69,,0,11.9
119,수원,2019-05-06 23:00,10.5,1.6,73,,0,11
119,수원,2019-05-07 0:00,8.7,1.3,86,,0,10.2
119,수원,2019-05-07 1:00,8.1,0,88,,0,9.3
119,수원,2019-05-07 2:00,7.6,0.8,91,,0,8.7
119,수원,2019-05-07 3:00,7.9,1,85,,0,8.2
119,수원,2019-05-07 4:00,7.3,1.3,90,,0,7.8
119,수원,2019-05-07 5:00,7.2,1.1,91,,0,7.4
119,수원,2019-05-07 6:00,7.2,1.2,87,0.02,0,7.4
119,수원,2019-05-07 7:00,9.4,1.2,74,0.41,0,9.1
119,수원,2019-05-07 8:00,11,1,69,1.09,0,15
119,수원,2019-05-07 9:00,15.1,1.1,55,1.82,0,20.7
119,수원,2019-05-07 10:00,16.2,2,50,2.47,0,25.7
119,수원,2019-05-07 11:00,19.6,2.3,37,2.97,0,30.3
119,수원,2019-05-07 12:00,20.5,3.6,29,3.27,0,32.8
119,수원,2019-05-07 13:00,21.6,3.5,24,3.44,0,34.1
119,수원,2019-05-07 14:00,22.2,4.1,20,3.36,0,34
119,수원,2019-05-07 15:00,21.4,5,25,3.02,0,32
119,수원,2019-05-07 16:00,21.1,3.8,27,2.49,0,29.4
119,수원,2019-05-07 17:00,18.8,4.8,29,1.81,0,25
119,수원,2019-05-07 18:00,17.2,3.6,29,1.07,0,20.3
119,수원,2019-05-07 19:00,16.1,2.6,28,0.37,0,17.3
119,수원,2019-05-07 20:00,15.1,1.7,30,0.02,0,15.1
119,수원,2019-05-07 21:00,12.8,0.8,44,,0,13.5
119,수원,2019-05-07 22:00,12.4,1.8,47,,0,12.2
119,수원,2019-05-07 23:00,11.3,1.3,48,,0,11.3
119,수원,2019-05-08 0:00,10.8,1,52,,0,10.5
119,수원,2019-05-08 1:00,9.8,1.1,58,,0,9.8
119,수원,2019-05-08 2:00,9,1.1,61,,0,9.1
119,수원,2019-05-08 3:00,8.7,1.2,63,,0,8.6
119,수원,2019-05-08 4:00,8.2,0.8,67,,0,8.2
119,수원,2019-05-08 5:00,8,1.1,67,,0,7.8
119,수원,2019-05-08 6:00,8.2,0.8,67,0.03,4,7.8
119,수원,2019-05-08 7:00,11.5,0.9,48,0.43,6,9.9
119,수원,2019-05-08 8:00,13.2,1.6,45,1.09,5,15.3
119,수원,2019-05-08 9:00,15.3,1.2,42,1.7,6,20.7
119,수원,2019-05-08 10:00,17.3,2.7,42,2.16,7,24.3
119,수원,2019-05-08 11:00,18.5,3,44,2.49,7,26.8
119,수원,2019-05-08 12:00,20.1,3.2,40,3.1,6,31.9
119,수원,2019-05-08 13:00,21.5,3.5,36,3.13,6,33.9
119,수원,2019-05-08 14:00,20.3,3.7,41,2.53,8,30.2
119,수원,2019-05-08 15:00,21.6,2.5,41,2.62,7,31.3
119,수원,2019-05-08 16:00,21.7,4.4,35,2.18,7,29.2
119,수원,2019-05-08 17:00,20.7,2.8,46,1.66,7,25.6
119,수원,2019-05-08 18:00,17.7,3.5,56,0.76,6,21.2
119,수원,2019-05-08 19:00,15.6,2.4,63,0.28,8,18.8
119,수원,2019-05-08 20:00,14.2,1.7,72,0.01,8,16.6
119,수원,2019-05-08 21:00,13.7,1.3,73,,7,15.4
119,수원,2019-05-08 22:00,13.8,1.5,74,,9,14.6
119,수원,2019-05-08 23:00,13.1,1.5,77,,8,14
119,수원,2019-05-09 0:00,12.5,0.5,81,,6,13.4
119,수원,2019-05-09 1:00,12.6,1.3,79,,8,13
119,수원,2019-05-09 2:00,11.5,0.1,85,,7,12.1
119,수원,2019-05-09 3:00,11.2,0.6,89,,9,11.9
119,수원,2019-05-09 4:00,11.2,1,89,,9,11.6
119,수원,2019-05-09 5:00,10.6,0.2,93,,9,11.2
119,수원,2019-05-09 6:00,11.2,1.4,87,0.02,8,11.3
119,수원,2019-05-09 7:00,12.8,1,80,0.36,5,12.9
119,수원,2019-05-09 8:00,15.3,0.6,60,1.05,7,17.1
119,수원,2019-05-09 9:00,16.5,1.6,51,1.57,8,21.2
119,수원,2019-05-09 10:00,18,2.1,42,1.83,7,24.6
119,수원,2019-05-09 11:00,19.8,3,30,2.42,6,28.4
119,수원,2019-05-09 12:00,21,4,26,2.97,6,32.6
119,수원,2019-05-09 13:00,21.3,3.4,27,3.45,4,34.9
119,수원,2019-05-09 14:00,21.7,3.9,27,3.28,1,34.9
119,수원,2019-05-09 15:00,22.6,3.2,25,2.92,1,33.4
119,수원,2019-05-09 16:00,21.4,3.5,27,2.44,1,30.6
119,수원,2019-05-09 17:00,20.7,3.5,31,1.8,0,26.5
119,수원,2019-05-09 18:00,18.8,3.5,31,1.08,0,21.6
119,수원,2019-05-09 19:00,17,2.9,31,0.41,0,18.4
119,수원,2019-05-09 20:00,14.9,2.5,47,0.02,0,16.2
119,수원,2019-05-09 21:00,13.1,0.8,58,,0,14.6
119,수원,2019-05-09 22:00,12.1,0.3,69,,0,13.3
119,수원,2019-05-09 23:00,12.1,1.4,75,,0,12.5
119,수원,2019-05-10 0:00,10.8,0.9,83,,0,11.6
119,수원,2019-05-10 1:00,9.4,0.6,91,,0,10.8
119,수원,2019-05-10 2:00,8.9,0.2,94,,0,10.2
119,수원,2019-05-10 3:00,8.9,0.8,96,,0,9.7
119,수원,2019-05-10 4:00,8.3,0.7,97,,0,9.3
119,수원,2019-05-10 5:00,7.8,0.9,100,,0,8.8
119,수원,2019-05-10 6:00,8.1,0.1,100,0.02,0,8.8
119,수원,2019-05-10 7:00,12.6,0.7,76,0.42,0,11.1
119,수원,2019-05-10 8:00,15.6,0.6,61,1.11,0,17.4
119,수원,2019-05-10 9:00,17.8,0.6,48,1.82,0,23.2
119,수원,2019-05-10 10:00,19.9,1.7,42,2.44,0,28.9
119,수원,2019-05-10 11:00,22.3,1.6,38,2.93,0,33.8
119,수원,2019-05-10 12:00,23.8,0.8,35,3.2,4,36.9
119,수원,2019-05-10 13:00,25.9,2.8,34,3.13,6,37.4
119,수원,2019-05-10 14:00,25.9,2.7,38,3.13,6,37.3
119,수원,2019-05-10 15:00,24.7,3.3,42,2.81,3,35.1
119,수원,2019-05-10 16:00,23.5,4.4,42,2.18,7,31.3
119,수원,2019-05-10 17:00,21.1,3.7,47,1.48,8,27
119,수원,2019-05-10 18:00,19.2,4.3,48,0.94,8,23.3
119,수원,2019-05-10 19:00,17.3,3.8,44,0.29,5,19.7
119,수원,2019-05-10 20:00,15.6,1.1,55,0.01,4,17.5
119,수원,2019-05-10 21:00,14.5,0.7,63,,6,16.3
119,수원,2019-05-10 22:00,14.3,0.9,60,,6,15
119,수원,2019-05-10 23:00,13.9,1.1,70,,5,14.1
119,수원,2019-05-11 0:00,12.8,0.1,79,,8,13.8
119,수원,2019-05-11 1:00,12.9,1.3,78,,10,13.9
119,수원,2019-05-11 2:00,12.4,0.9,80,,8,13.3
119,수원,2019-05-11 3:00,12.3,1.4,73,,7,13
119,수원,2019-05-11 4:00,11.2,1.1,81,,4,12.1
119,수원,2019-05-11 5:00,10.6,0.4,85,,1,11.3
119,수원,2019-05-11 6:00,10.2,0.1,92,0.01,1,11
119,수원,2019-05-11 7:00,13.8,0,71,0.35,1,13
119,수원,2019-05-11 8:00,16.4,0.9,61,0.99,0,18.3
119,수원,2019-05-11 9:00,18.7,1.1,50,1.74,1,24
119,수원,2019-05-11 10:00,21.4,1.1,40,2.37,0,30
119,수원,2019-05-11 11:00,22.5,1.5,41,2.85,0,34.5
119,수원,2019-05-11 12:00,24,1.2,42,3.14,0,37.7
119,수원,2019-05-11 13:00,26.1,1.9,38,3.19,0,39.1
119,수원,2019-05-11 14:00,26.3,3.1,33,3.14,5,38.7
119,수원,2019-05-11 15:00,24.7,3.4,35,2.67,5,35.1
119,수원,2019-05-11 16:00,24.2,2.7,36,1.74,7,32.1
119,수원,2019-05-11 17:00,23.3,3.1,40,1.68,7,29
119,수원,2019-05-11 18:00,21.7,2.2,37,1.03,2,24
119,수원,2019-05-11 19:00,19.9,1.8,38,0.39,0,20.7
119,수원,2019-05-11 20:00,17.6,0.7,38,0.02,0,18.2
119,수원,2019-05-11 21:00,16.9,0.6,37,,0,16.6
119,수원,2019-05-11 22:00,14.8,0.8,51,,0,15.5
119,수원,2019-05-11 23:00,13.7,0.2,56,,2,14.8
119,수원,2019-05-12 0:00,12.7,0.9,66,,1,14
119,수원,2019-05-12 1:00,13.1,0.6,68,,2,13.5
119,수원,2019-05-12 2:00,12.1,0,75,,3,12.9
119,수원,2019-05-12 3:00,11.5,0.6,82,,1,12.4
119,수원,2019-05-12 4:00,10.9,0.6,85,,1,11.9
119,수원,2019-05-12 5:00,11.2,1,79,,2,11.7
119,수원,2019-05-12 6:00,12,0.8,70,0.03,2,11.9
119,수원,2019-05-12 7:00,14,0.9,61,0.37,6,14.2
119,수원,2019-05-12 8:00,16.3,1,57,0.79,7,18.1
119,수원,2019-05-12 9:00,20.3,2.5,47,1.58,7,24.1
119,수원,2019-05-12 10:00,23,3,44,1.94,8,28.2
119,수원,2019-05-12 11:00,24.3,2.9,39,2.29,7,32
119,수원,2019-05-12 12:00,24.8,1.9,36,2.27,8,34.4
119,수원,2019-05-12 13:00,26.1,1.2,35,3.15,7,38.5
119,수원,2019-05-12 14:00,26.6,2.4,31,2.38,8,36.6
119,수원,2019-05-12 15:00,27.5,1.5,28,2.28,6,36.4
119,수원,2019-05-12 16:00,27.1,2.8,35,2.21,0,33.3
119,수원,2019-05-12 17:00,26.3,2.6,32,1.51,0,29.7
119,수원,2019-05-12 18:00,24.5,2.2,34,0.9,0,25.5
119,수원,2019-05-12 19:00,22.7,1.5,36,0.32,0,22.3
119,수원,2019-05-12 20:00,21,1.2,37,0.02,1,19.7
119,수원,2019-05-12 21:00,17.9,0,50,,0,18
119,수원,2019-05-12 22:00,18.4,1.6,33,,0,16.9
119,수원,2019-05-12 23:00,16,0.2,48,,0,15.8
119,수원,2019-05-13 0:00,15.6,0.9,51,,0,15
119,수원,2019-05-13 1:00,15.2,0.5,60,,7,14.8
119,수원,2019-05-13 2:00,14.7,0.1,65,,7,14.3
119,수원,2019-05-13 3:00,13.9,0,73,,7,13.9
119,수원,2019-05-13 4:00,14,0.5,78,,6,13.7
119,수원,2019-05-13 5:00,13.1,0.4,82,,3,13
119,수원,2019-05-13 6:00,13.5,0.7,78,0.01,6,13
119,수원,2019-05-13 7:00,16.6,0.2,67,0.33,6,14.9
119,수원,2019-05-13 8:00,19.7,0.5,48,0.94,8,19.7
119,수원,2019-05-13 9:00,21,1,39,1,9,21.9
119,수원,2019-05-13 10:00,22.1,1.9,38,1.06,9,23.7
119,수원,2019-05-13 11:00,22.5,1.9,43,1.06,9,24.3
119,수원,2019-05-13 12:00,23.2,2.3,40,1.3,9,26.4
119,수원,2019-05-13 13:00,24.3,2.8,36,1.31,9,27.5
119,수원,2019-05-13 14:00,22.4,4.3,44,1.54,9,27.3
119,수원,2019-05-13 15:00,21.1,3.3,41,0.83,9,24.9
119,수원,2019-05-13 16:00,20.2,1.3,50,0.75,10,23.7
119,수원,2019-05-13 17:00,19.8,2,57,0.5,10,22.4
119,수원,2019-05-13 18:00,19.7,2.4,58,0.34,10,21.3
119,수원,2019-05-13 19:00,16.7,2.8,69,0.04,10,18.3
119,수원,2019-05-13 20:00,16,1.7,70,0,9,17.5
119,수원,2019-05-13 21:00,15.5,0.5,72,,6,16.9
119,수원,2019-05-13 22:00,15.4,1.2,70,,10,16.3
119,수원,2019-05-13 23:00,15.6,0.8,68,,10,16.3
119,수원,2019-05-14 0:00,15.7,0.4,68,,7,16.2
119,수원,2019-05-14 1:00,14.3,0.5,77,,3,15
119,수원,2019-05-14 2:00,14.7,0.3,74,,7,15.1
119,수원,2019-05-14 3:00,13.2,0.5,83,,0,13.5
119,수원,2019-05-14 4:00,12.8,0.3,87,,6,13.2
119,수원,2019-05-14 5:00,12.6,0.3,90,,6,13
119,수원,2019-05-14 6:00,12.9,0.1,87,0.02,4,12.8
119,수원,2019-05-14 7:00,16,0,70,0.37,3,14.7
119,수원,2019-05-14 8:00,18.3,0.2,61,1.02,6,19.5
119,수원,2019-05-14 9:00,19.1,0.8,57,1.03,7,22.4
119,수원,2019-05-14 10:00,20.8,2,52,2.2,0,30.4
119,수원,2019-05-14 11:00,23.5,2.2,46,2.82,0,35.3
119,수원,2019-05-14 12:00,24.5,1.8,43,3.13,1,39.1
119,수원,2019-05-14 13:00,25,2.1,40,3.16,0,39.8
119,수원,2019-05-14 14:00,26.8,1.7,34,3.03,4,39.3
119,수원,2019-05-14 15:00,26.3,2.6,39,2.64,0,36.9
119,수원,2019-05-14 16:00,27.2,2.5,30,2.32,2,34.9
119,수원,2019-05-14 17:00,25.5,3.1,40,1.69,2,30.6
119,수원,2019-05-14 18:00,23.3,3,45,1.06,1,26
119,수원,2019-05-14 19:00,21.2,2.3,50,0.37,0,22.5
119,수원,2019-05-14 20:00,19.1,1.5,60,0.03,2,19.8
119,수원,2019-05-14 21:00,18.1,2.1,68,,0,18.3
119,수원,2019-05-14 22:00,16,0.1,81,,0,16.7
119,수원,2019-05-14 23:00,16.1,0.5,83,,6,16
119,수원,2019-05-15 0:00,15.9,0.8,84,,7,15.6
119,수원,2019-05-15 1:00,14.5,0.4,90,,6,14.8
119,수원,2019-05-15 2:00,14,0.4,94,,0,14.4
119,수원,2019-05-15 3:00,13.8,0.1,94,,7,14.3
119,수원,2019-05-15 4:00,15.4,1.7,84,,8,15.2
119,수원,2019-05-15 5:00,15.5,0.7,82,,8,15.7
119,수원,2019-05-15 6:00,14.9,0.1,87,0.02,8,15.1
119,수원,2019-05-15 7:00,16.9,0.7,78,0.27,9,17
119,수원,2019-05-15 8:00,19,1.1,66,0.59,9,20
119,수원,2019-05-15 9:00,19.7,1.6,57,0.91,9,21.7
119,수원,2019-05-15 10:00,20.8,1,53,1.22,9,25.3
119,수원,2019-05-15 11:00,23,1.8,49,2.63,6,35.2
119,수원,2019-05-15 12:00,24.5,1.9,46,2.95,7,38.9
119,수원,2019-05-15 13:00,26.3,2.3,42,3.15,5,40.3
119,수원,2019-05-15 14:00,26.6,2.8,42,2.84,5,38.8
119,수원,2019-05-15 15:00,27.5,3.4,42,2.63,0,38
119,수원,2019-05-15 16:00,26.9,3,39,2.36,0,35.9
119,수원,2019-05-15 17:00,25.7,3.5,47,1.77,1,31.6
119,수원,2019-05-15 18:00,23.2,2.6,51,0.98,0,26.3
119,수원,2019-05-15 19:00,21.5,2.4,58,0.37,0,23.1
119,수원,2019-05-15 20:00,18.9,0.3,70,0.02,0,20.4
119,수원,2019-05-15 21:00,18.8,1.8,71,,0,19.1
119,수원,2019-05-15 22:00,17.6,0.6,78,,0,18
119,수원,2019-05-15 23:00,17.2,0.5,80,,4,17.2
119,수원,2019-05-16 0:00,16.6,1,85,,6,16.7
119,수원,2019-05-16 1:00,16,0,89,,8,16.4
119,수원,2019-05-16 2:00,16.5,0.5,84,,10,16.4
119,수원,2019-05-16 3:00,15.8,0.2,85,,9,16.1
119,수원,2019-05-16 4:00,15.9,0.9,85,,9,15.8
119,수원,2019-05-16 5:00,15.3,0.1,91,,8,15.5
119,수원,2019-05-16 6:00,15.2,0,94,0.02,7,15.5
119,수원,2019-05-16 7:00,17.8,0.4,83,0.25,7,17.3
119,수원,2019-05-16 8:00,20.6,1.4,67,0.98,1,22.5
119,수원,2019-05-16 9:00,22.3,2.4,60,1.69,0,28.6
119,수원,2019-05-16 10:00,25.1,1.6,51,2.29,0,34.4
119,수원,2019-05-16 11:00,26.9,1.6,44,2.82,0,39.4
119,수원,2019-05-16 12:00,27.1,1.2,40,3.06,0,41.9
119,수원,2019-05-16 13:00,29.4,2.2,33,3.22,0,43.8
119,수원,2019-05-16 14:00,29.9,1.3,34,3.1,1,43.9
119,수원,2019-05-16 15:00,29.9,3.3,31,2.68,3,40.4
119,수원,2019-05-16 16:00,29.4,2.5,31,2.24,5,37.7
119,수원,2019-05-16 17:00,28.9,2.4,29,1.65,3,33.3
119,수원,2019-05-16 18:00,27.4,2.5,35,1.04,1,28.4
119,수원,2019-05-16 19:00,24.8,3,45,0.41,0,25.1
119,수원,2019-05-16 20:00,22.5,2.3,53,0.03,1,22.5
119,수원,2019-05-16 21:00,21.7,2,56,,0,20.9
119,수원,2019-05-16 22:00,20.9,1.4,58,,1,19.9
119,수원,2019-05-16 23:00,19.6,1,65,,0,18.9
119,수원,2019-05-17 0:00,19.3,1.2,70,,5,18.6
119,수원,2019-05-17 1:00,18.5,0.5,73,,6,18
119,수원,2019-05-17 2:00,18.4,1.2,74,,6,17.5
119,수원,2019-05-17 3:00,17.2,1,81,,5,17.4
119,수원,2019-05-17 4:00,16.7,0.9,84,,4,16.4
119,수원,2019-05-17 5:00,15.7,0,91,,5,15.8
119,수원,2019-05-17 6:00,16.4,0.4,88,0.05,6,16.4
119,수원,2019-05-17 7:00,19.2,0.2,72,0.37,6,19.1
119,수원,2019-05-17 8:00,20.9,0.6,65,0.7,7,22.6
119,수원,2019-05-17 9:00,23.8,1,50,1.38,7,28.4
119,수원,2019-05-17 10:00,24.9,1.9,44,2.01,8,33.4
119,수원,2019-05-17 11:00,26.5,2.4,42,1.99,9,34.2
119,수원,2019-05-17 12:00,27.3,2.5,40,2.04,9,35
119,수원,2019-05-17 13:00,27.9,2.2,38,1.71,9,34.4
119,수원,2019-05-17 14:00,27.9,1.5,37,1.28,10,32.2
119,수원,2019-05-17 15:00,28,1.4,36,1.07,10,31.5
119,수원,2019-05-17 16:00,27.2,1.2,41,0.9,10,29.9
119,수원,2019-05-17 17:00,24.2,2.9,53,0.38,10,26.2
119,수원,2019-05-17 18:00,23.1,1.3,56,0.19,10,24.3
119,수원,2019-05-17 19:00,22.8,1.6,57,0.1,10,22.9
119,수원,2019-05-17 20:00,22,0.6,61,0,10,21.5
119,수원,2019-05-17 21:00,21.3,0.4,66,,9,20.7
119,수원,2019-05-17 22:00,20.6,0,71,,10,20.3
119,수원,2019-05-17 23:00,20.8,0.8,73,,10,19.9
119,수원,2019-05-18 0:00,22.8,2,52,,10,19.5
119,수원,2019-05-18 1:00,22.5,2.4,54,,10,19.4
119,수원,2019-05-18 2:00,21.7,1.7,58,,10,19.2
119,수원,2019-05-18 3:00,19,0.6,67,,8,18.2
119,수원,2019-05-18 4:00,18.5,0.7,74,,8,18
119,수원,2019-05-18 5:00,18.2,0.8,75,,10,18.1
119,수원,2019-05-18 6:00,19,1.4,75,0.01,9,17.8
119,수원,2019-05-18 7:00,20.3,2.3,64,0.11,9,18.5
119,수원,2019-05-18 8:00,21.3,2.2,55,0.38,9,20.4
119,수원,2019-05-18 9:00,21.6,4.7,54,0.53,9,22.7
119,수원,2019-05-18 10:00,22.2,4.6,55,1.21,9,26.8
119,수원,2019-05-18 11:00,23.3,4.8,52,1.86,9,33.9
